0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385458.719 293.63 203.967 1204 290.887 201.835 1204 287.361 201.063 1208 283.857 201.876 1216 281.345 204.044 1216 284.005 205.04 1212 287.334 205.336 1208 290.726 204.884 1204 311.101 204.039 1221 313.823 202.068 1225 317.464 201.347 1234 321.003 202.24 1238 323.404 204.403 1238 320.801 205.323 1234 317.445 205.513 1229 314.052 205.011 1225 294.692 193.145 1195 288.868 191.83 1204 282.365 191.929 1225 278.122 194.366 1225 275.488 197.727 1225 276.562 199.077 1221 279.612 196.652 1221 283.262 195.277 1221 288.72 195.345 1204 294.202 196.234 1200 309.654 193.086 1229 315.621 191.939 1238 322.398 192.17 1247 326.8 194.735 1252 329.379 197.969 1261 328.281 199.395 1256 325.251 196.972 1252 321.425 195.549 1238 315.749 195.473 1234 310.028 196.226 1225 298.299 203.587 1212 297.587 208.087 1208 295.744 211.922 1208 292.654 215.132 1204 293.492 219.305 1204 299.458 219.256 1208 303.618 219.296 1212 309.932 219.472 1221 311.003 215.359 1221 308.043 212.028 1221 306.563 208.113 1216 306.163 203.633 1221 289.217 230.576 1204 293.075 227.449 1200 297.637 225.279 1204 301.643 226.007 1208 305.653 225.325 1216 310.404 227.476 1225 314.485 230.607 1238 310.913 232.461 1229 306.807 233.521 1221 301.731 233.883 1216 296.687 233.55 1208 292.666 232.515 1204 291.631 230.15 1204 296.324 229.021 1204 301.617 228.971 1208 307.094 229.068 1221 312.051 230.211 1234 307.113 229.798 1221 301.643 229.768 1208 296.341 229.743 1204 271.928 205.724 1225 271.529 213.151 1225 271.919 220.281 1238 272.927 227.494 1238 274.761 234.406 1243 277.909 240.423 1252 282.181 244.813 1247 287.434 248.508 1252 293.91 251.165 1247 301.717 252.324 1261 309.628 251.337 1270 316.695 248.837 1280 322.555 244.878 1294 327.204 239.936 1522 330.371 233.719 1536 332.121 226.939 1536 333.219 219.933 0 333.629 213.084 0 333.39 205.683 0 287.393 203.506 1208 317.386 203.743 1229 301.743 216.471 1208 295.475 190.219 1200 289.231 188.836 1208 281.463 189.033 1229 275.906 192.157 1234 272.828 195.983 1234 309.036 190.135 1234 315.411 188.937 1243 323.44 189.291 1252 329.1 192.528 1275 332.076 196.188 0
1390385458.782 293.569 203.953 1204 290.846 201.843 1204 287.335 201.07 1208 283.844 201.847 1221 281.323 203.954 1216 283.976 204.966 1212 287.288 205.283 1208 290.667 204.859 1204 311.096 204.096 1221 313.813 202.155 1225 317.435 201.46 1234 320.952 202.343 1234 323.364 204.469 1238 320.76 205.387 1234 317.419 205.575 1229 314.035 205.075 1225 294.678 193.262 1195 288.97 191.913 1204 282.605 191.943 1229 278.361 194.238 1225 275.668 197.467 1225 276.663 198.89 1221 279.762 196.577 1221 283.438 195.286 1221 288.803 195.397 1200 294.201 196.315 1195 309.662 193.259 1229 315.516 192.117 1238 322.16 192.321 1247 326.548 194.77 1252 329.19 197.899 1256 328.157 199.395 1256 325.073 197.056 1252 321.234 195.69 1238 315.642 195.623 1234 310.009 196.367 1225 298.262 203.626 1212 297.521 208.14 1208 295.67 212.013 1208 292.572 215.261 1204 293.414 219.417 1204 299.387 219.447 1208 303.579 219.506 1212 309.9 219.654 1221 310.988 215.552 1225 308.02 212.165 1221 306.542 208.203 1216 306.129 203.703 1221 289.138 230.591 1204 293.02 227.546 1200 297.572 225.456 1204 301.572 226.19 1208 305.563 225.53 1216 310.325 227.643 1225 314.451 230.726 1238 310.844 232.621 1229 306.734 233.696 1221 301.652 234.047 1216 296.605 233.67 1208 292.597 232.583 1204 291.518 230.208 1204 296.261 229.141 1204 301.553 229.123 1208 307.036 229.232 1221 312.05 230.358 1229 307.063 229.997 1221 301.575 229.963 1208 296.269 229.894 1204 271.885 205.501 1221 271.462 212.91 1225 271.823 220.025 1234 272.84 227.236 1234 274.687 234.142 1247 277.864 240.174 1252 282.148 244.609 1243 287.397 248.344 1247 293.85 251.034 1252 301.615 252.221 1256 309.529 251.281 1270 316.607 248.82 1280 322.508 244.895 1299 327.217 239.988 1522 330.46 233.79 1536 332.266 227.007 1529 333.391 219.988 0 333.819 213.112 0 333.6 205.725 0 287.356 203.472 1208 317.359 203.82 1229 301.691 216.627 1208 295.497 190.364 1200 289.371 188.941 1208 281.767 189.051 1234 276.229 191.996 1234 273.09 195.671 1229 309.013 190.328 1234 315.271 189.132 1243 323.14 189.449 1252 328.771 192.539 1265 331.815 196.078 0
1390385458.844 293.501 203.905 1204 290.759 201.759 1204 287.227 200.965 1208 283.714 201.759 1221 281.177 203.918 1221 283.876 204.912 1212 287.206 205.22 1208 290.589 204.795 1204 310.903 204.092 1221 313.63 202.145 1225 317.269 201.454 1234 320.803 202.378 1234 323.216 204.556 1238 320.6 205.44 1234 317.25 205.599 1229 313.863 205.077 1225 294.603 193.241 1195 288.79 191.885 1200 282.307 191.949 1229 278.039 194.349 1225 275.363 197.676 1225 276.433 199.028 1221 279.526 196.633 1225 283.21 195.285 1221 288.652 195.386 1200 294.113 196.312 1200 309.443 193.284 1229 315.365 192.172 1238 322.092 192.446 1247 326.492 195.023 1252 329.118 198.259 1261 328.015 199.694 1261 324.95 197.254 1247 321.124 195.808 1238 315.477 195.694 1234 309.803 196.409 1225 298.15 203.556 1212 297.443 208.034 1208 295.615 211.834 1208 292.563 215.004 1204 293.404 219.154 1204 299.371 219.14 1208 303.534 219.212 1212 309.845 219.427 1221 310.914 215.336 1221 307.934 211.996 1216 306.435 208.107 1216 306.005 203.647 1221 289.201 230.401 1204 293.042 227.274 1204 297.587 225.133 1204 301.598 225.876 1208 305.585 225.227 1221 310.359 227.407 1225 314.463 230.586 1243 310.884 232.439 1229 306.775 233.49 1221 301.724 233.816 1216 296.686 233.437 1208 292.657 232.365 1204 291.603 229.98 1204 296.287 228.861 1204 301.597 228.835 1208 307.087 228.979 1221 312.029 230.178 1229 307.116 229.781 1221 301.621 229.726 1208 296.307 229.652 1204 271.903 205.507 1225 271.479 212.91 1225 271.825 220.017 1234 272.83 227.239 1234 274.668 234.17 1247 277.846 240.216 1252 282.149 244.624 1247 287.435 248.334 1247 293.933 251.009 1247 301.74 252.211 1256 309.696 251.282 1270 316.798 248.862 1280 322.693 244.97 1294 327.374 240.08 0 330.548 233.876 1536 332.246 227.091 1529 333.295 220.071 1542 333.642 213.227 0 333.356 205.855 0 287.256 203.404 1208 317.192 203.843 1229 301.648 216.388 1208 295.384 190.338 1200 289.148 188.912 1208 281.4 189.067 1234 275.816 192.147 1234 272.694 195.936 1234 308.819 190.343 1234 315.146 189.181 1243 323.125 189.583 1252 328.795 192.83 1265 331.827 196.488 1261
1390385458.907 293.336 203.916 1204 290.616 201.828 1204 287.108 201.068 1208 283.623 201.865 1221 281.108 204.002 1216 283.786 204.958 1216 287.093 205.243 1208 290.457 204.811 1204 310.798 204.06 1221 313.501 202.142 1225 317.125 201.464 1234 320.657 202.367 1234 323.088 204.514 1238 320.457 205.383 1234 317.096 205.536 1229 313.717 205.027 1221 294.397 193.182 1195 288.684 191.886 1204 282.329 191.983 1229 278.131 194.338 1225 275.492 197.605 1225 276.51 198.97 1221 279.567 196.609 1225 283.213 195.279 1221 288.56 195.351 1204 293.941 196.226 1195 309.369 193.173 1229 315.233 192.078 1238 321.905 192.35 1247 326.292 194.872 1256 328.907 198.04 1261 327.844 199.496 1256 324.77 197.095 1252 320.93 195.681 1238 315.318 195.57 1238 309.682 196.27 1225 298.011 203.565 1212 297.266 207.951 1208 295.416 211.716 1208 292.382 214.93 1204 293.238 219.018 1204 299.072 218.895 1208 303.208 218.952 1212 309.499 219.266 1221 310.616 215.226 1221 307.688 211.876 1216 306.222 208.022 1216 305.808 203.645 1221 289.211 230.378 1204 292.884 227.129 1200 297.315 224.892 1204 301.266 225.593 1208 305.21 224.962 1216 309.903 227.228 1225 313.891 230.51 1238 310.416 232.236 1229 306.376 233.228 1221 301.373 233.549 1216 296.419 233.206 1208 292.504 232.197 1204 291.686 229.908 1204 296.122 228.678 1204 301.263 228.588 1208 306.6 228.774 1221 311.369 230.059 1229 306.603 229.53 1216 301.285 229.441 1208 296.166 229.429 1204 271.941 205.716 1225 271.485 212.975 1225 271.804 219.964 1234 272.783 227.058 1234 274.57 233.881 1243 277.655 239.861 1247 281.891 244.277 1247 287.131 247.981 1247 293.594 250.663 1243 301.381 251.857 1256 309.362 250.953 1270 316.534 248.556 1280 322.512 244.678 1294 327.235 239.787 1522 330.428 233.643 1536 332.176 226.921 1536 333.261 219.98 0 333.648 213.19 0 333.387 205.91 0 287.141 203.461 1208 317.055 203.812 1229 301.39 216.235 1212 295.184 190.31 1200 289.049 188.943 1208 281.441 189.132 1234 275.942 192.157 1234 272.858 195.88 1234 308.75 190.269 1238 315.024 189.123 1243 322.936 189.52 1252 328.563 192.696 1265 331.574 196.276 1256
1390385458.953 293.31 203.906 1204 290.618 201.861 1204 287.14 201.12 1208 283.688 201.908 1221 281.189 204.009 1216 283.841 204.957 1216 287.117 205.24 1208 290.455 204.816 1204 310.843 204.045 1221 313.524 202.147 1225 317.115 201.478 1234 320.612 202.36 1234 323.034 204.475 1238 320.419 205.346 1234 317.083 205.506 1229 313.724 205.01 1225 294.426 193.313 1195 288.852 192.03 1204 282.67 192.11 1229 278.486 194.326 1225 275.801 197.458 1225 276.726 198.917 1221 279.817 196.659 1225 283.479 195.394 1221 288.714 195.468 1204 294.003 196.33 1200 309.415 193.29 1229 315.14 192.194 1243 321.652 192.433 1247 326.016 194.805 1256 328.677 197.838 1256 327.7 199.382 1256 324.581 197.084 1252 320.732 195.745 1238 315.219 195.657 1238 309.692 196.36 1225 298.031 203.597 1212 297.244 207.965 1208 295.381 211.755 1208 292.359 215.032 1204 293.241 219.097 1204 299.058 218.989 1208 303.186 219.043 1216 309.444 219.334 1221 310.591 215.307 1225 307.701 211.91 1221 306.238 208.04 1216 305.803 203.675 1221 289.184 230.46 1204 292.857 227.233 1204 297.267 225.019 1204 301.208 225.697 1212 305.138 225.08 1216 309.8 227.32 1225 313.775 230.58 1238 310.296 232.266 1229 306.281 233.227 1221 301.289 233.542 1216 296.358 233.21 1208 292.472 232.227 1208 291.657 229.996 1204 296.106 228.778 1204 301.201 228.678 1208 306.486 228.867 1216 311.265 230.134 1229 306.482 229.569 1216 301.219 229.465 1208 296.146 229.473 1204 271.853 205.674 1225 271.359 212.906 1225 271.639 219.889 1234 272.601 226.993 1234 274.383 233.827 1243 277.487 239.842 1247 281.744 244.29 1247 287.011 247.99 1243 293.493 250.645 1243 301.261 251.817 1256 309.244 250.934 1270 316.442 248.565 1280 322.464 244.697 1294 327.228 239.803 1522 330.47 233.637 1536 332.269 226.881 1536 333.37 219.914 0 333.767 213.085 0 333.509 205.833 0 287.17 203.477 1208 317.044 203.796 1229 301.37 216.308 1212 295.241 190.464 1204 289.244 189.108 1208 281.849 189.268 1234 276.404 192.112 1234 273.276 195.678 1234 308.771 190.411 1238 314.907 189.26 1243 322.623 189.612 1252 328.187 192.599 1265 331.242 196.025 1256
1390385459.16 293.319 204.017 1208 290.62 201.985 1204 287.141 201.261 1208 283.696 202.064 1221 281.207 204.174 1216 283.862 205.11 1212 287.137 205.377 1208 290.47 204.938 1208 310.84 204.077 1221 313.51 202.168 1225 317.095 201.484 1238 320.593 202.349 1238 323.023 204.451 1243 320.414 205.333 1234 317.081 205.509 1229 313.723 205.028 1225 294.387 193.426 1200 288.811 192.17 1204 282.634 192.277 1229 278.463 194.511 1225 275.794 197.652 1225 276.725 199.106 1221 279.804 196.836 1225 283.457 195.555 1221 288.689 195.606 1204 293.978 196.444 1200 309.364 193.336 1234 315.079 192.215 1243 321.588 192.425 1252 325.959 194.775 1252 328.632 197.794 1261 327.662 199.341 1256 324.535 197.059 1252 320.684 195.739 1243 315.175 195.675 1238 309.655 196.402 1225 298.035 203.687 1212 297.269 208.055 1208 295.423 211.85 1208 292.419 215.138 1208 293.319 219.197 1204 299.131 219.062 1208 303.255 219.098 1216 309.51 219.361 1221 310.638 215.331 1225 307.735 211.949 1221 306.256 208.089 1216 305.802 203.73 1221 289.315 230.569 1204 292.972 227.328 1200 297.368 225.096 1204 301.309 225.756 1208 305.233 225.122 1216 309.902 227.339 1225 313.889 230.578 1243 310.419 232.279 1238 306.412 233.257 1225 301.425 233.594 1216 296.496 233.285 1212 292.609 232.32 1208 291.785 230.095 1204 296.224 228.858 1204 301.316 228.735 1208 306.597 228.9 1221 311.378 230.144 1234 306.597 229.601 1221 301.337 229.521 1208 296.268 229.551 1204 271.886 205.88 1225 271.425 213.109 1229 271.736 220.086 1234 272.73 227.179 1234 274.541 234.001 1243 277.67 239.997 1247 281.943 244.422 1247 287.223 248.096 1247 293.713 250.72 1247 301.48 251.856 1256 309.453 250.938 1270 316.634 248.538 1284 322.635 244.646 1294 327.373 239.734 1529 330.585 233.558 1542 332.352 226.799 1536 333.421 219.832 0 333.787 213.007 0 333.497 205.761 0 287.181 203.616 1208 317.035 203.8 1234 301.429 216.373 1212 295.188 190.576 1204 289.189 189.248 1208 281.801 189.441 1234 276.373 192.308 1234 273.263 195.885 1229 308.707 190.462 1238 314.834 189.285 1243 322.545 189.602 1252 328.119 192.561 1265 331.187 195.971 0
1390385459.78 293.064 203.961 1204 290.365 201.957 1204 286.886 201.251 1212 283.441 202.056 1221 280.942 204.162 1216 283.636 205.059 1216 286.913 205.307 1208 290.236 204.866 1204 310.529 204.023 1221 313.179 202.149 1225 316.759 201.489 1234 320.265 202.355 1238 322.728 204.447 1243 320.095 205.295 1238 316.748 205.445 1229 313.397 204.96 1225 294.053 193.227 1195 288.491 192.003 1204 282.35 192.139 1225 278.228 194.407 1225 275.598 197.564 1225 276.54 198.971 1221 279.595 196.683 1225 283.226 195.388 1221 288.418 195.422 1204 293.667 196.23 1200 309.072 193.15 1234 314.748 192.056 1238 321.222 192.289 1252 325.578 194.674 1256 328.238 197.708 1265 327.253 199.228 1261 324.135 196.921 1252 320.295 195.587 1243 314.818 195.503 1234 309.341 196.197 1225 297.787 203.6 1208 297.046 207.903 1208 295.223 211.652 1208 292.277 214.938 1208 293.207 218.944 1204 298.912 218.67 1208 303.011 218.705 1216 309.207 219.11 1221 310.338 215.127 1225 307.446 211.743 1221 305.963 207.928 1216 305.493 203.64 1221 289.537 230.47 1204 292.972 227.054 1204 297.245 224.692 1204 301.122 225.321 1212 304.967 224.714 1221 309.545 227.063 1225 313.366 230.477 1238 310.074 232.121 1238 306.167 233.097 1225 301.283 233.434 1216 296.446 233.124 1212 292.655 232.16 1208 292.099 229.944 1204 296.226 228.548 1204 301.152 228.356 1212 306.255 228.594 1221 310.742 229.998 1229 306.236 229.407 1221 301.172 229.313 1208 296.302 229.361 1204 271.811 205.996 1225 271.374 213.125 1229 271.697 220.008 1238 272.715 227.001 1238 274.528 233.719 1243 277.611 239.639 1247 281.865 244.063 1247 287.149 247.738 1243 293.639 250.39 1247 301.419 251.534 1261 309.421 250.615 1275 316.618 248.201 1284 322.625 244.308 1299 327.334 239.387 1529 330.473 233.288 1536 332.175 226.616 1536 333.204 219.741 1542 333.526 213.007 0 333.19 205.87 0 286.935 203.577 1208 316.712 203.77 1229 301.203 216.111 1212 294.829 190.397 1204 288.843 189.103 1208 281.477 189.333 1234 276.086 192.247 1234 273.015 195.846 1229 308.421 190.295 1238 314.508 189.146 1243 322.196 189.49 1256 327.771 192.492 1265 330.83 195.918 1265
1390385459.141 292.816 203.612 1204 290.104 201.56 1204 286.628 200.829 1208 283.182 201.692 1221 280.714 203.919 1221 283.399 204.781 1216 286.674 205.008 1208 290 204.533 1204 310.279 203.655 1225 312.942 201.749 1225 316.547 201.062 1234 320.088 201.989 1238 322.523 204.195 1243 319.878 205.014 1234 316.496 205.132 1229 313.143 204.615 1225 293.769 192.3 1200 288.047 191.131 1204 281.695 191.409 1229 277.613 193.946 1225 275.121 197.358 1225 276.165 198.653 1221 279.126 196.129 1225 282.695 194.669 1221 288.022 194.629 1204 293.384 195.402 1200 308.816 192.195 1234 314.715 191.156 1243 321.473 191.549 1252 325.831 194.231 1256 328.345 197.503 1265 327.259 198.927 1265 324.219 196.375 1252 320.387 194.862 1243 314.719 194.689 1238 309.052 195.351 1229 297.516 203.183 1212 296.758 207.375 1208 294.891 211.003 1208 291.943 214.198 1208 292.861 218.23 1208 298.493 217.788 1208 302.48 217.815 1216 308.739 218.4 1225 309.921 214.405 1225 307.069 211.108 1221 305.609 207.409 1216 305.188 203.228 1221 289.148 229.901 1204 292.535 226.33 1204 296.794 223.811 1204 300.656 224.453 1212 304.525 223.829 1221 309.118 226.339 1225 312.922 229.902 1234 309.586 231.188 1229 305.642 231.912 1221 300.811 232.161 1212 296.066 231.97 1204 292.265 231.257 1204 291.767 229.245 1204 295.78 227.798 1204 300.664 227.585 1208 305.763 227.841 1221 310.214 229.291 1229 305.717 228.23 1221 300.692 227.996 1208 295.886 228.19 1204 271.823 206.115 1225 271.32 213.195 1229 271.574 220.027 1234 272.443 226.963 1234 274.084 233.681 1243 276.98 239.573 1252 281.171 243.945 1243 286.454 247.553 1247 293.007 250.169 1247 300.894 251.301 1261 308.991 250.428 1270 316.351 248.101 1284 322.482 244.265 1304 327.21 239.338 1522 330.244 233.259 1536 331.854 226.61 1536 332.849 219.786 1542 333.166 213.106 0 332.83 205.947 0 286.69 203.242 1212 316.487 203.426 1229 300.8 215.368 1212 294.492 189.42 1204 288.329 188.187 1208 280.688 188.592 1238 275.293 191.854 1234 272.363 195.744 1234 308.259 189.296 1238 314.59 188.207 1247 322.624 188.747 1256 328.212 192.124 1265 331.101 195.819 0
1390385459.203 292.553 202.745 1204 289.838 200.776 1208 286.452 200.09 1208 283.068 200.981 1216 280.643 203.221 1216 283.297 204.009 1208 286.506 204.201 1208 289.778 203.693 1204 310.276 202.587 1221 312.934 200.724 1225 316.459 200.026 1234 319.946 200.922 1234 322.364 203.114 1238 319.744 203.908 1229 316.402 204.03 1225 313.111 203.538 1221 293.438 190.373 1195 287.831 189.288 1204 281.613 189.719 1229 277.664 192.356 1225 275.295 195.832 1225 276.213 197.203 1221 279.16 194.558 1221 282.672 193.01 1221 287.897 192.884 1208 293.171 193.593 1200 308.706 190.087 1234 314.551 189.046 1243 321.277 189.493 1247 325.563 192.219 1256 328.005 195.534 1256 327.043 197.046 1261 323.956 194.401 1247 320.126 192.848 1243 314.483 192.675 1238 308.824 193.378 1225 297.332 202.12 1208 296.527 206.259 1204 294.574 209.856 1208 291.448 213.037 1204 292.38 217.099 1204 298.274 216.548 1208 302.278 216.532 1208 308.814 217.14 1221 310.003 213.103 1221 307.019 209.868 1216 305.496 206.227 1212 305.05 202.103 1221 288.374 228.587 1204 291.985 224.869 1200 296.461 222.271 1200 300.427 222.891 1204 304.423 222.207 1212 309.307 224.742 1221 313.396 228.39 1234 309.759 229.839 1225 305.635 230.593 1216 300.633 230.895 1208 295.76 230.777 1200 291.764 230.095 1204 290.759 227.92 1200 295.23 226.33 1195 300.428 226.075 1204 305.909 226.274 1212 310.891 227.8 1225 305.886 226.848 1212 300.473 226.655 1204 295.305 226.9 1195 271.76 206.008 1221 271.208 213.091 1225 271.402 219.776 1234 272.167 226.573 1234 273.702 233.19 1252 276.438 238.966 1252 280.649 243.386 1247 286.013 247.024 1247 292.673 249.7 1247 300.744 250.777 1256 308.965 249.876 1265 316.445 247.421 1280 322.704 243.467 1294 327.438 238.374 1522 330.314 232.404 1536 331.858 225.849 1536 332.794 219.133 1542 333.072 212.559 0 332.705 205.419 0 286.517 202.464 1208 316.404 202.356 1229 300.599 214.148 1208 294.156 187.462 1204 288.078 186.31 1208 280.543 186.892 1238 275.306 190.285 1234 272.518 194.249 1234 308.151 187.168 1238 314.458 186.071 1247 322.483 186.674 1256 327.975 190.114 1256 330.774 193.863 0
1390385459.266 292.499 202.369 1204 289.759 200.441 1204 286.351 199.811 1208 282.963 200.739 1216 280.557 202.994 1212 283.223 203.756 1208 286.452 203.909 1204 289.741 203.35 1204 310.309 201.979 1221 312.936 200.088 1221 316.479 199.353 1225 320.015 200.191 1234 322.497 202.335 1238 319.852 203.176 1229 316.466 203.342 1225 313.147 202.887 1221 293.123 189.577 1195 287.488 188.579 1200 281.253 189.087 1225 277.393 191.829 1225 275.132 195.391 1221 276.09 196.7 1221 278.947 193.985 1221 282.393 192.378 1216 287.614 192.186 1204 292.89 192.807 1195 308.669 189.093 1225 314.558 187.975 1238 321.355 188.321 1247 325.679 191.054 1252 328.1 194.386 1252 327.125 195.87 1252 324.05 193.236 1247 320.199 191.725 1238 314.522 191.623 1234 308.819 192.389 1225 297.307 201.664 1204 296.561 205.828 1204 294.641 209.499 1204 291.552 212.787 1204 292.541 216.844 1204 298.296 216.103 1204 302.296 216.028 1208 308.806 216.681 1216 309.975 212.624 1216 306.982 209.369 1208 305.453 205.68 1208 305.007 201.547 1212 288.967 228.578 1204 292.315 224.697 1191 296.632 221.92 1195 300.515 222.48 1204 304.429 221.751 1208 309.215 224.353 1221 313.154 228.07 1229 309.723 229.497 1221 305.706 230.303 1212 300.798 230.68 1204 296.026 230.624 1200 292.154 229.988 1200 291.479 227.85 1195 295.575 226.105 1191 300.544 225.737 1200 305.807 225.918 1208 310.495 227.479 1221 305.76 226.481 1208 300.592 226.335 1200 295.686 226.675 1191 271.81 206.016 1221 271.387 213.074 1225 271.72 219.734 1229 272.594 226.448 1229 274.199 232.947 1238 276.909 238.61 1256 281.092 243.012 1247 286.426 246.644 1243 293.054 249.331 1243 301.134 250.337 1256 309.336 249.313 1261 316.786 246.682 1280 323.002 242.592 1294 327.669 237.391 1529 330.464 231.45 1536 331.983 224.952 1536 332.912 218.301 0 333.198 211.756 1314 332.807 204.632 1329 286.443 202.171 1204 316.463 201.669 1225 300.636 213.742 1204 293.808 186.634 1200 287.706 185.578 1221 280.129 186.256 1234 274.952 189.793 1234 272.272 193.86 1225 308.095 186.161 1229 314.442 184.986 1243 322.561 185.473 1252 328.12 188.924 1265 330.9 192.694 0
1390385459.344 293.051 204.542 1200 290.286 202.581 1200 286.805 201.928 1208 283.337 202.732 1212 280.836 204.794 1212 283.496 205.738 1212 286.809 206.001 1208 290.2 205.491 1204 310.969 204.263 1212 313.623 202.371 1221 317.226 201.645 1225 320.799 202.398 1229 323.325 204.381 1234 320.689 205.358 1229 317.277 205.612 1225 313.887 205.171 1221 293.619 191.954 1195 287.927 190.799 1204 281.594 191.01 1225 277.641 193.578 1225 275.253 197.004 1221 276.224 198.296 1216 279.15 195.782 1221 282.648 194.349 1216 287.932 194.329 1200 293.265 195.072 1191 309.506 191.611 1229 315.417 190.385 1238 322.173 190.475 1247 326.518 193.036 1252 328.999 196.241 1252 328.002 197.68 1252 324.975 195.275 1243 321.145 193.931 1238 315.521 193.955 1234 309.797 194.789 1225 297.912 203.969 1204 297.273 208.434 1204 295.425 212.395 1204 292.234 215.768 1204 293.185 219.882 1204 299.037 219.463 1204 303.263 219.412 1208 309.647 219.775 1216 310.732 215.679 1221 307.635 212.306 1216 306.127 208.284 1212 305.739 203.874 1212 289.615 231.023 1204 293.133 227.739 1195 297.482 225.322 1200 301.31 225.964 1204 305.143 225.206 1212 309.809 227.479 1221 313.764 230.645 1234 310.398 232.386 1225 306.423 233.419 1216 301.526 233.864 1208 296.675 233.656 1204 292.815 232.768 1204 292.112 230.535 1200 296.352 229.227 1200 301.313 229.034 1204 306.514 229.089 1212 311.181 230.259 1225 306.494 229.607 1212 301.346 229.584 1204 296.425 229.757 1200 271.671 207.179 1221 271.511 214.393 1225 272.133 221.199 1229 273.291 227.952 1229 275.178 234.326 1238 278.128 239.828 1243 282.345 244.164 1243 287.549 247.858 1243 293.937 250.635 1243 301.797 251.677 1256 309.682 250.575 1265 316.72 247.781 1280 322.6 243.679 1289 327.188 238.623 0 330.153 232.829 1529 331.893 226.485 1536 333.029 219.922 0 333.542 213.377 0 333.359 206.196 0 286.853 204.226 1208 317.224 203.9 1225 301.395 216.835 1208 294.384 189.004 1200 288.268 187.789 1208 280.61 188.124 1234 275.295 191.444 1229 272.47 195.358 1229 308.846 188.665 1229 315.166 187.385 1243 323.223 187.578 1252 328.873 190.823 1261 331.745 194.459 0
